"Sample ID","Mean(Activity)","PCA dimension 0","PCA dimension 1"
"NCGC00159406-12","0",-1.8093443716781525,0.1273812569742095
"NCGC00181148-01","0",-1.4921048525918517,1.1610978053626158
"NCGC00016371-08","0",-1.818622336854262,0.513012771850861
"NCGC00521082-01","0",-0.882476016273153,1.6144066987480081
"NCGC00249898-01","0",-1.3294383590713648,0.2662629647432482
"NCGC00018163-10","0",-1.9203666052849477,0.5082016216913727
"NCGC00159384-04","0",-1.769818874811596,0.641156549251563
"NCGC00015408-05","0",-1.624068269772316,-0.3082790327397248
"NCGC00249890-01","0",-1.877418373293071,1.2694484094725087
"NCGC00247029-04","0",-1.3870734288260587,1.330373998337854
"NCGC00264001-02","0",-1.6973999743889154,1.137850797902551
"NCGC00094207-05","0",-1.3018642308527448,1.2635822514737554
"NCGC00167540-03","0",-1.4880297323021185,-0.3803404017145422
"NCGC00021139-11","0",-1.4910084719187138,-0.003609877659794601
"NCGC00178830-05","0",-1.4816804546147804,1.0617868270158894
"NCGC00181149-01","0",-1.6635328371082756,-0.43691829644394514
"NCGC00164127-07","0",-1.8549777310590845,0.5688576668364382
"NCGC00178286-05","0",-1.4971757941760269,-0.027199614017259753
"NCGC00178024-05","0",-1.7429804192026779,-0.15890791422176617
"NCGC00016623-07","0",-0.5446391278324435,1.1271610693538903
"NCGC00344533-01","0",-1.5249304331127254,1.060275864180761
"NCGC00167553-02","0",-1.6500660469560515,-0.28532628663027654
"NCGC00160444-02","0",-1.7815904260503976,0.2540698243818329
"NCGC00382803-03","0",-1.6796748245376758,0.3265455419578085
"NCGC00159365-04","0",-1.407502060389661,-0.08664643963509087
"NCGC00015409-11","0",-1.7661828144599698,0.03118282862225614
"NCGC00262942-01","0",-1.704020783005063,-0.2801770420049377
"NCGC00178826-03","0",-1.7899510010860975,1.2023001072175636
"NCGC00164533-02","0",-2.1190487394328983,1.0096458487625561
"NCGC00159479-05","0",-0.8211697985249106,-0.9432584295697357
"NCGC00091643-10","0",-1.1391970565473202,-0.7749641962082341
"NCGC00373041-03","0",-1.1310299732696845,0.21152887198584397
"NCGC00091502-11","0",-1.3038194732731219,-0.37415168758532447
"NCGC00095054-05","0",-1.5791622515817587,-0.0648223412874784
"NCGC00091367-12","0",-1.6268270308754669,0.10321972479704745
"NCGC00168463-06","0",-1.5738021930951385,-0.3191723837851967
"NCGC00015971-05","0",-1.7863512483789872,1.102478071341643
"NCGC00015067-14","0",-1.130391709401154,-0.03500083311030333
"NCGC00094918-07","0",-1.2696086537533817,-0.1281260449511082
"NCGC00167798-05","0",-0.35559459962075035,1.1646650764863702
"NCGC00475356-01","0",-0.9391738230674945,1.1714498887493854
"NCGC00091320-05","0",-1.9085896984150719,1.3133636745754955
"NCGC00166222-04","0",-1.5627791496659766,-0.7953393522360563
"NCGC00016261-08","0",-1.5104341758920732,0.32539685967570514
"NCGC00164556-02","0",-1.4770887517030675,1.1462631914281667
"NCGC00015097-03","0",-1.68407122250764,0.18519894307310503
"NCGC00183831-01","0",-1.5771731492905643,0.8541340217243143
"NCGC00018113-07","0",-1.4090281001016205,-0.33095375825646334
"NCGC00344546-01","0",-1.7199552568081842,-0.032525547470857764
"NCGC00160603-02","0",-1.0908371021688605,-0.8912390569000381
"NCGC00092327-05","0",-1.3489033607680911,-0.6411285053731302
"NCGC00178778-07","0",-0.37368347063902974,1.5339335147169626
"NCGC00093362-05","0",-1.169651833839705,-1.0256254868189656
"NCGC00024715-05","0",-1.8669578392252062,0.9190633818127092
"NCGC00040938-02","0",-0.7145466448449546,1.6109397015098885
"NCGC00166245-04","0",-1.3998474969640502,-0.24517251282992525
"NCGC00142611-02","0",-1.1787055661363464,0.2848213632955819
"NCGC00522018-01","0",-1.9367582956052523,1.0275102629273005
"NCGC00016352-07","0",-1.6673728430955066,0.5254145747582253
"NCGC00163355-05","0",-1.3718478918902552,-0.06914644297904922
"NCGC00182974-01","0",-1.8211801011352748,0.967513364187464
"NCGC00094856-05","0",-1.5446915112039983,0.21500421789513918
"NCGC00181161-03","0",-1.6822105336595081,0.08109713564461564
"NCGC00186028-02","0",-0.6860615949248883,1.7443187243255063
"NCGC00016229-14","0",-1.5801554783790988,0.8960637136891059
"NCGC00183861-01","0",-1.8019393077578056,1.2537438039820727
"NCGC00016258-06","0",-1.592302884935578,-0.07242058535524862
"NCGC00164524-02","0",-1.4197576622407824,0.9530463911978474
"NCGC00160654-06","0",-1.7755874477196294,0.546877876267523
"NCGC00091330-07","0",-1.3608233342999456,0.3658966640452249
"NCGC00459734-01","0",-0.7960077960540819,1.4635018050495168
"NCGC00270540-02","0",-1.3608190646813765,1.0720088788353441
"NCGC00159486-06","0",-1.3730481065598432,-0.5719122346845407
"NCGC00015659-14","0",-1.8425549423359135,-0.19968668195659725
"NCGC00181031-03","0",-1.861832973053291,1.2448750981473506
"NCGC00016374-05","0",-1.57056501240826,0.41088055440384286
"NCGC00181006-02","0",-1.8897462079017042,0.19107810486408244
"NCGC00164588-02","0",-1.6116548570349813,0.9171526134179604
"NCGC00164507-02","0",-1.6383202669063057,0.3866633302698828
"NCGC00021123-03","0",-1.3341472697467471,0.8534711048214616
"NCGC00253592-01","0",-1.7131753811652588,-0.3197800803648273
"NCGC00016497-09","0",-1.2250100483580901,-0.27892644204372363
"NCGC00650297-01","0",-1.2752359809998042,-0.8129031345847062
"NCGC00016760-08","0",-1.3467464768494228,0.874853932620755
"NCGC00015209-11","0",-1.014458141398583,0.9075108366300126
"NCGC00015204-09","0",-1.5161495573115658,0.9978559019803634
"NCGC00094565-03","0",-1.701431366230249,0.15835817611852998
"NCGC00159354-06","0",-0.879481756852546,2.1341679788964303
"NCGC00160450-03","0",-1.6429486742737067,0.10163909265838413
"NCGC00016329-07","0",-1.2788566140860864,-0.12905831320953015
"NCGC00015094-22","0",-1.437301087365757,0.08204436157721819
"NCGC00164512-02","0",-1.4125873948623278,-0.2800877758108976
"NCGC00159336-03","0",-0.8196018053845697,1.6283857384029452
"NCGC00164283-07","0",-1.9850006296834215,1.1692450288465395
"NCGC00319018-01","0",-1.933755517696387,0.9162358317628092
"NCGC00091616-03","0",-1.4103286229507535,-0.13869510611550057
"NCGC00018242-07","0",-1.6584670054840454,0.6022448450484592
"NCGC00094754-05","0",-1.4294921894215236,-0.5673919835009127
"NCGC00159521-09","0",-0.9651943547261868,0.17802870414317476
"NCGC00522982-01","0",-0.4703997620749373,2.058423411019115
"NCGC00166299-03","0",-1.4755768164105099,-0.17397374317219688
"NCGC00326696-02","0",-0.6097371759566957,0.39309831128154776
"NCGC00018234-07","0",-1.7629268215337963,0.3325459722728087
"NCGC00162129-06","0",-1.5802882919418706,0.14477516494391401
"NCGC00015074-14","0",-1.4434726135531415,0.6338280800762446
"NCGC00016281-11","0",-1.6117960572762644,0.1692942150029128
"NCGC00599698-01","0",-1.9537047229185374,0.3832199169789782
"NCGC00160451-02","0",-1.6484195388257175,0.3355073116801289
"NCGC00015841-11","0",-1.6150576216142145,-0.5675444782999299
"NCGC00094557-06","0",-1.6686527197029075,0.4862259689076032
"NCGC00179680-05","0",-1.1386353653367203,-0.21788629209383809
"NCGC00015529-15","0",-1.637617982052552,0.41749026828209035
"NCGC00015806-06","0",-1.1128507662143543,-0.3288158476308984
"NCGC00163886-05","0",-1.8837619444709686,0.36234925614549823
"NCGC00274079-01","0",-0.5775779332978285,1.2488211583087911
"NCGC00091219-08","0",-1.4061611003507613,-0.15261754775400654
"NCGC00090987-05","0",-1.3147360605339844,-0.6034758179463136
"NCGC00018218-10","0",-0.834726810155266,-0.2047330020641657
"NCGC00344531-01","0",-1.4301546143135218,0.4646886411813124
"NCGC00159383-04","0",-1.6139190158672572,-0.16610888313017597
"NCGC00181137-01","0",-1.6645781858050663,0.45388908182757587
"NCGC00181124-02","0",-0.4983771832402687,1.2905990275084394
"NCGC00024504-09","0",-0.984398871734081,1.0158559153665359
"NCGC00015429-14","0",-1.5960752983959194,-0.11085090899984669
"NCGC00179333-03","0",-0.5056917567685341,0.19571668307530424
"NCGC00016372-07","0",-1.750348514567293,0.504447224302262
"NCGC00024257-08","0",-1.7033338636668411,-0.4829921303377636
"NCGC00178831-03","0",-1.6992422642484795,0.04595205959608862
"NCGC00371104-01","0",-0.04765077646455924,1.4765839033164705
"NCGC00095003-08","0",-1.5726293240278926,0.3820597772096156
"NCGC00189077-01","0",-0.9121621935064647,0.3063755260482455
"NCGC00091470-05","0",-1.9226021082921128,0.2574821610185469
"NCGC00182026-02","0",-1.6716919759856705,0.3993542014297556
"NCGC00095836-05","0",-1.8149670543195815,0.2410317254415576
"NCGC00510907-01","0",-1.7243096317076383,-0.16396256980166918
"NCGC00091396-05","0",-1.3448508920371718,-0.3617766150771005
"NCGC00094048-01","0",-1.6780858330953847,0.2870909934898844
"NCGC00016271-05","0",-0.9750579150683766,-0.9219843220086403
"NCGC00264110-02","0",-1.285183212494477,0.2261347600822996
"NCGC00142615-08","0",-1.8590653362417937,0.010840226535032296
"NCGC00263096-16","0",-1.525886986371546,0.3716154080371357
"NCGC00015701-06","0",-1.7370339734079068,0.4123088281789189
"NCGC00263560-01","0",-1.1297289724641177,1.2091499758143858
"NCGC00015572-06","0",-1.6655477514829093,-0.6798603652807436
"NCGC00091596-05","0",-1.8926135698925062,1.3314449151868033
"NCGC00181008-02","0",-1.1549820159290254,0.3490176647490417
"NCGC00015238-13","0",-1.5143927509596709,0.10008348428978874
"NCGC00476514-01","0",-0.6058149438931297,-0.72586473103601
"NCGC00016280-11","0",-1.4142198435736455,-0.4263857997069414
"NCGC00166020-03","0",-1.5734919905794629,-0.08823205383764292
"NCGC00159397-03","0",-1.1120249233179516,-0.22735292867836532
"NCGC00159448-05","0",-1.4997951355003167,0.07617272215349079
"NCGC00160397-04","0",-1.507857999576317,-0.4591758818770567
"NCGC00253567-01","0",-1.9911361825190927,1.309510052369611
"NCGC00095303-04","0",-0.8599870329647088,-0.8018300534855933
"NCGC00015234-19","0",-0.7295368921141266,0.07167884426220454
"NCGC00034232-02","0",-0.2955072407110011,1.183462095152946
"NCGC00016777-08","0",-1.8264286693638518,0.7278256015178504
"NCGC00165924-04","0",-1.239302302796952,0.004541768220594478
"NCGC00537103-01","0",-1.4163673673130122,-0.3022250466175435
"NCGC00015741-13","0",-1.8334417702284305,0.17315159366165198
"NCGC00461315-01","0",0.48494642918108477,2.0122521764789383
"NCGC00015073-05","0",-1.9223461190717275,0.9638370035685931
"NCGC00249935-01","0",-1.4108014719079054,-0.1413059638533204
"NCGC00015156-15","0",-1.7177844011890246,0.40428840032467983
"NCGC00159379-04","0",-1.6651470174751788,0.006600241759096601
"NCGC00160584-01","0",-1.8344103527772018,0.0533500508413487
"NCGC00183050-01","0",-1.5708130076984823,-0.8736639119645893
"NCGC00016270-09","0",-1.4671476197727673,0.23304315259632447
"NCGC00090693-11","0",0.29798075734442064,-0.6305996869863955
"NCGC00094812-05","0",-1.7617450628517233,0.44031429244271486
"NCGC00159469-04","0",-1.7566447049104543,-0.5955281136645214
"NCGC00394483-01","0",-0.8224445332663818,1.3797113330098456
"NCGC00165976-02","0",-1.8981226657363202,1.1689013751284203
"NCGC00016893-04","0",-1.8351483280363063,0.6699786833733099
"NCGC00167981-03","0",-1.5896047603803836,1.1308499295425893
"NCGC00015501-09","0",-1.218625487324311,-0.9773414003839709
"NCGC00182992-01","0",0.24105821600338426,1.9716017326978645
"NCGC00016421-07","0",-0.6204458131670306,-0.20937564121836627
"NCGC00016446-17","0",-0.9486747145690841,0.3983282857617394
"NCGC00095164-04","0",-1.2722921763043984,-0.32176474641935815
"NCGC00094792-18","0",-1.4230063102089885,0.03697715699948103
"NCGC00016010-09","0",-2.0024507414211006,0.599985663578193
"NCGC00466047-01","0",-1.2178293134714386,1.4115226662252982
"NCGC00159425-07","0",-1.8620576026460143,1.2016644976267292
"NCGC00160570-01","0",-1.9467698798499622,0.8338905160040535
"NCGC00164589-02","0",-1.459746992101216,-0.36548599777304086
"NCGC00018241-07","0",-1.425500928782385,-0.556124752759671
"NCGC00015834-19","0",-1.109020222641978,-0.15364828328963892
"NCGC00016508-04","0",-1.0609233893175432,0.980652432706707
"NCGC00023654-13","0",-0.5920336735423722,1.4478926568056003
"NCGC00095105-05","0",-1.282423541410609,0.6244052993640108
"NCGC00388389-01","0",-1.891398374783059,1.0190820529856053
"NCGC00456163-01","0",-1.2391216316000624,1.7193629231639294
"NCGC00016279-05","0",-1.620356785785944,0.07910722803913402
"NCGC00094689-06","0",-1.7642514649785292,-0.48235039445805444
"NCGC00160575-01","0",-1.4612589665811224,0.6520822757083864
"NCGC00432777-01","0",-0.20960645082468968,1.1802989645942046
"NCGC00183031-08","0",-1.9017027655814003,1.0365560840971129
"NCGC00523625-01","0",0.15260773949000414,0.5383751814067843
"NCGC00160682-02","0",-1.7477437570314065,0.5404164044187234
"NCGC00090965-07","0",-1.8546880181472414,0.5741494715153939
"NCGC00374040-01","0",0.05791079482187087,1.7953492769863795
"NCGC00377789-01","0",-0.35805926364781726,1.6556599049953429
"NCGC00181165-01","0",-1.9582998610870186,1.2706704345164614
"NCGC00091449-10","0",-2.0142288586582944,0.029681594606156332
"NCGC00015862-07","0",-1.4871290257795056,0.04401921587584443
"NCGC00015208-19","0",-0.9864812568167293,0.33447307782599744
"NCGC00159504-04","0",-1.872529449809185,0.5311239319969077
"NCGC00183030-02","0",-1.7454177653911969,-0.4888608376526512
"NCGC00186658-01","0",-1.859664069943086,1.003763164276184
"NCGC00095264-04","0",-1.1766494455612537,-0.9273120442465146
"NCGC00167471-02","0",-1.7156636067776745,-0.5684504132517105
"NCGC00018098-07","0",-1.17119867911726,-0.8308175334930679
"NCGC00016272-05","0",-0.541526977119134,1.3578076497381413
"NCGC00091238-03","0",-1.087054897072122,-0.9164774865540917
"NCGC00180997-01","0",-1.6517106293890722,-0.17447734585125813
"NCGC00160456-03","0",-1.4342623759061546,-0.42095968370997777
"NCGC00015033-03","0",-1.5022049412348397,0.3122207887687314
"NCGC00253601-01","0",-1.7839901485277978,1.2365810993905606
"NCGC00274056-01","0",-0.7436173964717545,-1.0154802730220578
"NCGC00521279-01","0",-1.1094835818675863,1.0439525229869193
"NCGC00166218-02","0",-1.5756541036369154,0.4521954831788115
"NCGC00094908-06","0",-1.7166410108677148,-0.36106711557228605
"NCGC00095158-08","0",-1.049587684350119,0.45845770233359023
"NCGC00016283-04","0",-1.160565502184066,-0.14727657779417963
"NCGC00017352-31","0",-1.819352025414695,0.2583103720919672
"NCGC00016343-13","0",-1.230463145739833,-0.28664280732680975
"NCGC00164612-02","0",-1.1545882947636328,-0.1429808571637072
"NCGC00167538-02","0",-1.4711718835851237,-0.05561610970003909
"NCGC00016360-06","0",-1.625642761184291,-0.904004714445179
"NCGC00015692-08","0",-2.098587433370193,0.12065621271290279
"NCGC00016023-18","0",-0.9305152851589821,0.3013365471209044
"NCGC00016034-05","0",-1.6625066486778168,-0.2302860225258489
"NCGC00480128-01","0",-1.4054279893868926,0.26223371781589583
"NCGC00015992-09","0",-1.9080637211678393,0.7417591060843454
"NCGC00478307-01","0",-1.5672240961790638,-0.26279831033998763
"NCGC00016032-11","0",-0.8738315316167996,1.633125215854451
"NCGC00182551-01","0",-1.8892212253887015,0.3613760700245434
"NCGC00180998-01","0",-1.9218970542682567,0.404378624430297
"NCGC00063561-03","0",-1.157423497734769,-1.189354330451703
"NCGC00018261-06","0",-0.5652436626870432,1.7404229496217367
"NCGC00166104-04","0",-0.8796344348997426,1.7430155296773924
"NCGC00091861-07","0",-1.3579117966291367,0.5245060411365949
"NCGC00504220-01","0",-0.33326649813857,1.837144322519732
"NCGC00386258-01","0",-0.5167506444225135,0.927141966718915
"NCGC00015469-09","0",-1.4141730775305497,-0.043212575898539
"NCGC00015226-12","0",-1.5540188642381663,-0.34461260864284216
"NCGC00530449-01","0",-0.1079425159844884,0.434374230344664
"NCGC00530426-01","0",-0.1947391212072863,0.3552101771213874
"NCGC00016257-10","0",-1.0674472031849795,-0.23276386937374544
"NCGC00016896-06","0",-1.149722984168079,-0.4529739315441554
"NCGC00463850-01","0",-0.3897579781150956,1.890414595835897
"NCGC00179401-03","0",-0.4060617187067196,0.25116847108294926
"NCGC00373903-01","0",-1.1467680810111927,-1.2531205253146052
"NCGC00024846-08","0",-1.672890875248905,-0.15839442031051593
"NCGC00076924-03","0",-1.4576203061716404,-0.41511017502131076
"NCGC00374383-01","0",0.14984788947514494,1.7273589272498033
"NCGC00094985-05","0",-1.7312913744118548,0.8756133033331408
"NCGC00018117-17","0",-0.9415193726638565,0.32424937398912335
"NCGC00090887-04","0",-1.4924956511757685,-0.3596952450426287
"NCGC00181136-01","0",-1.25647199254664,-0.17089336835795865
"NCGC00015730-11","0",-1.4874031189618182,-0.17239799492089553
"NCGC00273564-01","0",-0.9500753154612651,-0.9449974938522558
"NCGC00482601-01","0",-1.588457195594336,1.8959177437997754
"NCGC00016345-08","0",-1.5821481813647187,0.36293793653074946
"NCGC00247735-02","0",-0.4884003283439944,0.15834921697460613
"NCGC00015558-14","0",-1.7916885150609798,0.5002447876572416
"NCGC00395614-01","0",-1.9259058151957555,1.1012280511896935
"NCGC00532507-01","0",0.16895786577983596,-0.8946485277834377
"NCGC00091532-06","0",-1.6307442114501287,-0.825023023236173
"NCGC00181335-02","0",-1.7431013400433608,0.20579929275201525
"NCGC00390751-02","0",-1.4287623136031486,1.4451549284531275
"NCGC00374318-01","0",-0.08031321654655871,1.8296987733809857
"NCGC00017112-10","0",-0.11136343946478061,1.5341548575347854
"NCGC00167564-03","0",-1.0279096704626252,0.4508001129158565
"NCGC00179276-04","0",-1.9141327731041133,-0.07309584583439034
"NCGC00163150-07","0",-2.0102019630267898,0.5326856783746565
"NCGC00180892-03","0",-0.8297470200239726,1.250961208030453
"NCGC00159319-04","0",-1.2097250641360409,-0.7256979383086124
"NCGC00246113-02","0",-1.5914233839837035,-0.8498576039207484
"NCGC00166266-03","0",-1.1305273454614873,0.04177188648322703
"NCGC00159393-03","0",-1.6976193381828077,0.22129917773460817
"NCGC00249911-01","0",-1.4331242293066495,-0.03959977609607225
"NCGC00160478-02","0",-1.3573593258427294,0.49627488856660945
"NCGC00183108-01","0",-1.7142419766024308,-0.023613487839353665
